run_id,stock,model,position,returns,strategy_ret,equity,date
20260420_0414,xg_RELIANCE.NS_rf,xgboost,0.0,0.0092829963706388,0.0,1.0,
20260420_0414,xg_RELIANCE.NS_rf,xgboost,7.907555077693951,-0.0077463646110975,-0.06520858235299974,0.9347914176470002,
20260420_0414,xg_RELIANCE.NS_rf,xgboost,6.922012166821127,0.0062453234064911,0.042737433150027745,0.9747420033679085,
20260420_0414,xg_RELIANCE.NS_rf,xgboost,5.930119797028691,0.0037318152004608,0.021634165014208968,0.9958297327150504,
20260420_0414,xg_RELIANCE.NS_rf,xgboost,5.698421882278995,0.0147155136055525,0.0837393557814798,1.079219873000652,
20260420_0414,xg_RELIANCE.NS_rf,xgboost,7.170923554877404,0.0053418449713955,0.0375697110955842,1.1197658518378995,
20260420_0414,xg_RELIANCE.NS_rf,xgboost,6.400574135115224,-0.0009974665805608,-0.006769533506060372,1.1121855593849406,
20260420_0414,xg_RELIANCE.NS_rf,xgboost,6.430607573698666,-0.0120968719154255,-0.07780525287668962,1.0256516806911928,
20260420_0414,xg_RELIANCE.NS_rf,xgboost,6.514803414407431,0.0230516644555145,0.1501349643822059,1.1796378592403147,
20260420_0414,xg_RELIANCE.NS_rf,xgboost,5.84504720661191,-0.0048447794915105,-0.028652842937401876,1.145837880936489,
20260420_0414,xg_RELIANCE.NS_rf,xgboost,6.4120091763134806,-0.0044862027238016,-0.029049054016669178,1.1125523744388193,
20260420_0414,xg_RELIANCE.NS_rf,xgboost,5.900940474777963,-0.0057339697710216,-0.03409134865374244,1.0746239635462764,
20260420_0414,xg_RELIANCE.NS_rf,xgboost,4.929171023809718,0.0025845835819733,0.012253969775392996,1.0877923731154855,
20260420_0414,xg_RELIANCE.NS_rf,xgboost,5.062946546061516,-0.0005387130006488,-0.0027943628870791765,1.0847526864792039,
20260420_0414,xg_RELIANCE.NS_rf,xgboost,5.122130437148668,-0.0179970095401331,-0.09221262228871427,0.984724796724229,
20260420_0414,xg_RELIANCE.NS_rf,xgboost,4.7664408649798675,0.0055469957328544,0.026261582352861763,1.0105852280683074,
20260420_0414,xg_RELIANCE.NS_rf,xgboost,4.674150743029477,-0.0031188515220468,-0.01462412722014886,0.9958063011262334,
